"","mom","embryo","Treatment","Elevation","Estimate","Std. Error","t value","Pr(>|t|)","coll_date","coll_date_numeric","Treatment_numeric","Elevation_numeric","Mom_numeric"
"106","Higher zone WINTER 5",6,"Heat Shock","Higher",0.0130355171780495,0.00129264544756228,10.0843717065901,0.0629236318371101,"Winter",1,1,1,9
"107","Higher zone WINTER 5",7,"Heat Shock","Higher",0.00509906558767662,0.0031637207557051,1.6117306113321,0.353528642393081,"Winter",1,1,1,9
"108","Higher zone WINTER 5",8,"Heat Shock","Higher",0.00562293216642286,0.00311666248646557,1.80415177801286,0.322206657845977,"Winter",1,1,1,9
"109","Higher zone WINTER 5",9,"Heat Shock","Higher",0.0113422430012261,0.00187123646395843,6.06136275114723,0.104091513052303,"Winter",1,1,1,9
"110","Higher zone WINTER 5",10,"Heat Shock","Higher",0.00499029790740498,0.00308078719710088,1.61981259598229,0.352103672045718,"Winter",1,1,1,9
"111","Higher zone WINTER 5",11,"Heat Shock","Higher",0.00731739676395117,0.000349982624523537,20.9078858526563,0.0304256010690797,"Winter",1,1,1,9
"112","Higher zone WINTER 5",12,"Heat Shock","Higher",0.00778442765438198,0.000854030979853765,9.11492421002679,0.0695654576097214,"Winter",1,1,1,9
"113","Higher zone WINTER 6",1,"Control","Higher",0.00610373282817541,0.000511023156280984,11.9441413821555,7.2519307462099e-05,"Winter",1,0,1,10
"114","Higher zone WINTER 6",2,"Control","Higher",0.00255109923050843,0.000388526079608355,6.56609521059695,0.0224175345432509,"Winter",1,0,1,10
"115","Higher zone WINTER 6",3,"Control","Higher",0.00206359731606237,0.00158864079172849,1.29897036939176,0.41767259567209,"Winter",1,0,1,10
"116","Higher zone WINTER 6",4,"Control","Higher",0.00633884981288211,0.000928989814704327,6.82337923683221,0.00103090885806773,"Winter",1,0,1,10
"117","Higher zone WINTER 6",5,"Control","Higher",0.00594562733847654,0.000635795112832873,9.35148323488202,0.00023556560672397,"Winter",1,0,1,10
"118","Higher zone WINTER 6",6,"Control","Higher",0.00751333086609295,0.00059780301182089,12.5682385627459,5.66130205216157e-05,"Winter",1,0,1,10
"119","Higher zone WINTER 6",7,"Control","Higher",0.00627638114671299,0.000779423096365322,8.05259835894215,0.000477985854739622,"Winter",1,0,1,10
"120","Higher zone WINTER 6",8,"Control","Higher",0.00635326978139215,0.000828398328919934,7.66934161935786,0.000600465248928506,"Winter",1,0,1,10
"121","Higher zone WINTER 6",9,"Control","Higher",0.00542540311526726,0.000610731888445713,8.88344495826914,0.000300725130414262,"Winter",1,0,1,10
"122","Higher zone WINTER 6",10,"Control","Higher",0.00791601962843413,0.00064933367625619,12.1909888827496,6.56597286196858e-05,"Winter",1,0,1,10
"123","Higher zone WINTER 6",11,"Control","Higher",0.00481007957281341,0.000493346756809461,9.74989600402127,0.000193000960307523,"Winter",1,0,1,10
"124","Higher zone WINTER 6",12,"Control","Higher",0.00717901200402329,0.00074035619879948,9.69670006905375,0.00019811950763457,"Winter",1,0,1,10
"125","Higher zone WINTER 6",1,"Heat Shock","Higher",0.00420769847466434,0.000883536254300008,4.76233822232675,0.005048955998822,"Winter",1,1,1,10
"126","Higher zone WINTER 6",2,"Heat Shock","Higher",0.00507129815950083,0.000609990271750506,8.31373612721328,0.000411388563041741,"Winter",1,1,1,10
"127","Higher zone WINTER 6",3,"Heat Shock","Higher",0.00512792118403967,0.000881512214442353,5.81718676159649,0.0021193714625313,"Winter",1,1,1,10
"128","Higher zone WINTER 6",4,"Heat Shock","Higher",0.00247251261976408,0.00126195639671239,1.95926945352898,0.189160833308618,"Winter",1,1,1,10
"129","Higher zone WINTER 6",5,"Heat Shock","Higher",0.00583561709947043,0.00113729401303401,5.13114202008546,0.00367255482923037,"Winter",1,1,1,10
"130","Higher zone WINTER 6",6,"Heat Shock","Higher",0.00507117657036639,0.000756018724529138,6.70773937976842,0.0011147903021122,"Winter",1,1,1,10
"131","Higher zone WINTER 6",7,"Heat Shock","Higher",0.00550393846030293,0.00101265800904356,5.43514040391715,0.00285998221248808,"Winter",1,1,1,10
"132","Higher zone WINTER 6",8,"Heat Shock","Higher",0.00590296628868881,0.00116390757066782,5.07167960536748,0.00386156153869873,"Winter",1,1,1,10
"133","Higher zone WINTER 6",9,"Heat Shock","Higher",0.00635695523929789,0.00108486621325741,5.85966745172248,0.00205185795526283,"Winter",1,1,1,10
"134","Higher zone WINTER 6",10,"Heat Shock","Higher",0.00598012816478646,0.000778228738861511,7.68428081123671,0.00059504000381786,"Winter",1,1,1,10
"135","Higher zone WINTER 6",11,"Heat Shock","Higher",0.00569378962022435,0.00099366235487148,5.73010499221417,0.0022661096298147,"Winter",1,1,1,10
"136","Higher zone WINTER 6",12,"Heat Shock","Higher",0.00688359721727965,0.00113091774233577,6.08673554193469,0.00173112561745346,"Winter",1,1,1,10
"137","Higher zone WINTER 7",1,"Control","Higher",0.0109304773509148,0.0010168898613402,10.7489294233979,0.00854428178816125,"Winter",1,0,1,11
"138","Higher zone WINTER 7",2,"Control","Higher",0.0151628087006514,0.00417405714939991,3.63263083324849,0.171014473866158,"Winter",1,0,1,11
"139","Higher zone WINTER 7",3,"Control","Higher",0.012491468165378,0.00255133662268539,4.89604862577099,0.128263110318378,"Winter",1,0,1,11
"140","Higher zone WINTER 7",4,"Control","Higher",0.0118847035701586,0.00131035843407512,9.06981117616651,0.0699087064011651,"Winter",1,0,1,11
"141","Higher zone WINTER 7",5,"Control","Higher",0.0138176602996005,0.00305997327630874,4.5156146972201,0.13874272224194,"Winter",1,0,1,11
"142","Higher zone WINTER 7",6,"Control","Higher",0.0133352724115038,0.000483755803555101,27.5661238862736,0.0230841570655158,"Winter",1,0,1,11
"143","Higher zone WINTER 7",7,"Control","Higher",0.013884868102502,0.00314405827247845,4.41622479584536,0.141764076133601,"Winter",1,0,1,11
"144","Higher zone WINTER 7",8,"Control","Higher",0.014264182075705,0.00247262779109469,5.76883513445829,0.109269168852716,"Winter",1,0,1,11
"145","Higher zone WINTER 7",9,"Control","Higher",0.0107729557852714,0.000436236591210682,24.6952135660453,0.00163571575187355,"Winter",1,0,1,11
"146","Higher zone WINTER 7",10,"Control","Higher",0.00924462927114099,0.00173184280647058,5.33803023958111,0.117894704019393,"Winter",1,0,1,11
"147","Higher zone WINTER 7",11,"Control","Higher",0.00850151868856487,0.00151022205520622,5.62931699961433,0.111922508532998,"Winter",1,0,1,11
"148","Higher zone WINTER 7",12,"Control","Higher",0.0124405031199075,9.24838919567178e-06,1345.15350259369,0.000473269150221501,"Winter",1,0,1,11
"149","Higher zone WINTER 7",1,"Heat Shock","Higher",0.00299636103400751,0.000362157984947137,8.27362962726027,0.0765742070852328,"Winter",1,1,1,11
"150","Higher zone WINTER 7",2,"Heat Shock","Higher",0.00570431082162766,0.00219594615540762,2.59765514176226,0.233942642710457,"Winter",1,1,1,11
"151","Higher zone WINTER 7",3,"Heat Shock","Higher",0.00921370400330604,0.00216143567845266,4.26277038690412,0.146691613288089,"Winter",1,1,1,11
"152","Higher zone WINTER 7",4,"Heat Shock","Higher",0.00626586930740555,0.00163841103306386,3.82435736879057,0.162819050865397,"Winter",1,1,1,11
"153","Higher zone WINTER 7",5,"Heat Shock","Higher",0.011359540728032,0.000239281952542554,47.4734538368991,0.000443414007771401,"Winter",1,1,1,11
